Alias,Grado
12676,2
16591,2
6918,2
7020,2
2913,2
1280,2
5866,2
11814,2
16982,2
1201,2
437,2
2204,2
9001,2
14698,2
12721,2
7627,2
11086,2
16405,2
10918,2
7783,2
13865,2
5892,2
2261,2
15025,2
14162,2
11482,2
130,2
6125,2
4223,2
16683,2
3583,2
11528,2
5287,2
110,2
13631,2
13337,2
1191,2
1385,2
6443,2
4551,2
1152,2
5615,2
959,2
8883,2
12964,2
12324,2
9555,2
14183,2
3512,2
15086,2
1107,2
15572,2
6997,2
7844,2
6065,2
10792,2
4051,2
39,2
12651,2
16549,2
15977,2
7586,2
4492,2
7537,2
12307,2
7757,2
14634,2
15040,2
6041,2
8013,2
1506,2
4300,2
8626,2
8812,2
17136,2
10596,2
8363,2
7853,2
8735,2
11051,2
6796,2
14001,2
15123,2
13813,2
4568,2
10329,2
10174,2
5501,2
9389,2
10840,2
9287,2
6828,2
2336,2
13927,2
3233,2
678,2
14042,2
402,2
8807,2
8358,2
12535,2
10269,2
9724,2
9355,2
2708,2
748,2
3516,2
5017,2
3917,2
144,2
15128,2
1140,2
6409,2
14593,2
16312,2
15986,2
2566,2
3077,2
12339,2
6734,2
11268,2
357,2
5068,2
15160,2
5346,2
4807,2
9753,2
3702,2
6213,2
2260,2
17309,2
17162,2
13106,2
1546,2
14184,2
5129,2
16976,2
2667,2
14648,2
14064,2
6368,2
12147,2
3705,2
12856,2
12096,2
11195,2
15149,2
17316,2
10261,2
7261,2
1009,2
13104,2
15831,2
16150,2
10897,2
4859,2
7931,2
13340,2
4893,2
17278,2
14707,2
2820,2
9747,2
2252,2
16420,2
15139,2
835,2
13205,2
3292,2
908,2
13595,2
15235,2
17036,2
6206,2
2983,2
4704,2
3645,2
15358,2
12040,2
12385,2
9128,2
9554,2
9376,2
7507,2
13200,2
12076,2
8628,2
13990,2
11036,2
5572,2
17040,2
15003,2
3998,2
6939,2
16946,2
10130,2
6662,2
13473,2
7578,2
2164,2
7812,2
9718,2
1026,2
2328,2
12317,2
481,2
15805,2
5155,2
10562,2
12830,2
979,2
12594,2
15925,2
5867,2
4688,2
6563,2
14036,2
12626,2
2527,2
16777,2
3326,2
3708,2
12449,2
10510,2
15290,2
14071,2
9863,2
2004,2
13095,2
7698,2
4061,2
14778,2
15527,2
9437,2
2117,2
8155,2
15122,2
7376,2
5630,2
13495,2
1524,2
8120,2
10382,2
11911,2
11342,2
13701,2
13847,2
6550,2
9370,2
10720,2
1640,2
15980,2
5280,2
4001,2
3660,2
10613,2
846,2
10670,2
15023,2
16538,2
696,2
8615,2
9249,2
6142,2
1842,2
1273,2
3496,2
14663,2
14642,2
4250,2
2064,2
7861,2
14615,2
11077,2
6356,2
6910,2
4520,2
1483,2
5914,2
11432,2
6137,2
7593,2
8166,2
16231,2
11965,2
458,2
15052,2
6759,2
6526,2
16556,2
15294,2
5726,2
10043,2
14411,2
9089,2
10265,2
2515,2
16033,2
13442,2
6375,2
5193,2
1856,2
1374,2
4681,2
7114,2
1127,2
14719,2
8520,2
15466,2
16368,2
13977,2
6342,2
4890,2
15619,2
2190,2
13245,2
15316,2
2032,2
4133,2
2805,2
6807,2
4312,2
2603,2
11884,2
4246,2
12343,2
11618,2
5850,2
838,2
9738,2
146,2
6173,2
939,2
349,2
4005,2
12365,2
17108,2
9492,2
4665,2
6150,2
11699,2
11276,2
17296,2
9124,2
8268,2
8295,2
7459,2
16818,2
8169,2
16324,2
6218,2
4578,2
11888,2
6101,2
2450,2
4427,2
12044,2
16135,2
8961,2
9453,2
5387,2
11368,2
12070,2
5802,2
12057,2
8533,2
11064,2
15236,2
834,2
327,2
2532,2
2833,2
7274,2
13403,2
913,2
11705,2
6391,2
4900,2
2618,2
14524,2
9013,2
5705,2
4673,2
9888,2
6430,2
683,2
2660,2
16964,2
8514,2
4243,2
1097,2
5142,2
10060,2
1566,2
15922,2
2063,2
16026,2
15608,2
12554,2
13325,2
1587,2
16907,2
5254,2
1657,2
12152,2
7671,2
12303,2
3175,2
3670,2
12011,2
6564,2
8886,2
8661,2
540,2
7643,2
7168,2
16710,2
5530,2
16032,2
3331,2
3240,2
1008,2
2302,2
2987,2
12008,2
11643,2
11605,2
1251,2
5484,2
1731,2
16181,2
12154,2
7320,2
2797,2
5801,2
10541,2
15894,2
8125,2
1633,2
2838,2
11312,2
15209,2
9322,2
12977,2
13304,2
10125,2
14990,2
13074,2
8757,2
201,2
14751,2
5864,2
10381,2
4189,2
8027,2
17005,2
12851,2
17118,2
9350,2
2714,2
12844,2
13653,2
3514,2
11732,2
3334,2
6134,2
3846,2
14682,2
9040,2
5216,2
8714,2
10592,2
13262,2
478,2
10576,2
10632,2
9147,2
3163,2
12924,2
15713,2
16378,2
453,2
1985,2
8261,2
2105,2
12132,2
17193,2
5143,2
4327,2
10639,2
6216,2
3785,2
10652,2
3843,2
4496,2
4854,2
9109,2
1833,2
1538,2
2704,2
16719,2
113,2
15900,2
4777,2
11636,2
289,2
5265,2
4591,2
12453,2
11005,2
6954,2
6305,2
9521,2
12531,2
7492,2
2811,2
8152,2
10029,2
416,2
10911,2
2333,2
2875,2
8478,2
2443,2
11264,2
14925,2
8853,2
6485,2
4741,2
14655,2
13354,2
7530,2
10765,2
8005,2
3671,2
11786,2
10066,2
10434,2
13084,2
15014,2
8428,2
921,2
2634,2
15524,2
12126,2
1326,2
918,2
16627,2
7420,2
5585,2
10211,2
13027,2
390,2
17219,2
1220,2
13046,2
10100,2
16441,2
9910,2
17282,2
6377,2
13487,2
9076,2
3380,2
17228,2
8596,2
13122,2
10196,2
12759,2
7570,2
7288,2
6848,2
2027,2
15403,2
11882,2
11859,2
16745,2
17176,2
11041,2
3391,2
459,2
12199,2
5330,2
5072,2
11833,2
4547,2
5740,2
2924,2
2072,2
642,2
16822,2
13714,2
12615,2
4934,2
7373,2
11621,2
1941,2
6007,2
13789,2
3605,2
16325,2
16223,2
14604,2
13593,2
15039,2
17188,2
8389,2
8274,2
5362,2
9448,2
1346,2
8516,2
3232,2
11319,2
805,2
15485,2
11737,2
5034,2
8103,2
11546,2
614,2
3367,2
5597,2
16518,2
13925,2
1237,2
4402,2
7778,2
445,2
2521,2
5667,2
8331,2
13079,2
10578,2
10370,2
3451,2
1521,2
5724,2
13057,2
11121,2
10260,2
2206,2
12898,2
4471,2
11650,2
5711,2
12196,2
3571,2
3371,2
5199,2
12073,2
9052,2
17034,2
15747,2
10971,2
6252,2
7598,2
3124,2
9561,2
11223,2
3312,2
9144,2
9537,2
14983,2
14591,2
12922,2
8647,2
10216,2
9092,2
5499,2
16734,2
3668,2
8806,2
2526,2
4,2
14045,2
10163,2
7954,2
14511,2
3379,2
12974,2
8464,2
4545,2
8447,2
5988,2
2872,2
10861,2
14770,2
3542,2
7117,2
12781,2
7906,2
2659,2
14699,2
16468,2
5479,2
2652,2
6312,2
14602,2
12190,2
89,2
2490,2
13891,2
6585,2
615,2
14920,2
6581,2
4976,2
11585,2
7439,2
15896,2
8913,2
7800,2
11932,2
528,2
16234,2
16724,2
1966,2
14492,2
10574,2
12159,2
2293,2
4329,2
5149,2
1820,2
15933,2
8461,2
8308,2
4732,2
6878,2
2540,2
15686,2
6650,2
3260,2
1637,2
3202,2
3094,2
16078,2
1639,2
14439,2
8743,2
3594,2
2643,2
6217,2
12681,2
7321,2
15653,2
6139,2
13169,2
299,2
571,2
12659,2
15663,2
17021,2
13397,2
16625,2
16741,2
11027,2
10186,2
3913,2
8754,2
7379,2
13725,2
2664,2
2175,2
14274,2
15295,2
9743,2
10112,2
13793,2
15362,2
3711,2
15249,2
12804,2
15353,2
16187,2
286,2
7067,2
11343,2
17317,2
8072,2
15915,2
12321,2
16932,2
13994,2
13591,2
14461,2
1838,2
13187,2
8232,2
8795,2
7481,2
5832,2
10166,2
6680,2
14054,2
5107,2
5976,2
2558,2
2576,2
251,2
472,2
13545,2
4758,2
11954,2
15614,2
8159,2
900,2
7651,2
7822,2
10728,2
725,2
13400,2
2096,2
9841,2
3054,2
8576,2
4315,2
6454,2
16245,2
6259,2
8230,2
1301,2
9635,2
4761,2
14784,2
2449,2
15218,2
292,2
3555,2
13537,2
9854,2
4432,2
10519,2
9970,2
3194,2
3862,2
6907,2
16599,2
11151,2
5269,2
6232,2
10682,2
2947,2
9825,2
11109,2
5775,2
2940,2
4372,2
4990,2
1665,2
11529,2
10526,2
4237,2
7351,2
8920,2
16757,2
10770,2
14986,2
7964,2
10022,2
9483,2
134,2
16002,2
3214,2
13284,2
3376,2
2028,2
8402,2
13034,2
3429,2
10665,2
10267,2
7730,2
502,2
1375,2
15228,2
5663,2
13885,2
9301,2
9102,2
6872,2
8942,2
11726,2
4098,2
2528,2
11020,2
16628,2
15013,2
2046,2
37,2
1154,2
10854,2
11584,2
13145,2
8667,2
5582,2
2311,2
12758,2
1293,2
9436,2
5836,2
619,2
7369,2
16406,2
15709,2
3599,2
1606,2
11964,2
11260,2
12496,2
10127,2
4336,2
3250,2
8437,2
13715,2
5993,2
8299,2
14223,2
2221,2
16750,2
1449,2
3382,2
5235,2
14665,2
15765,2
5218,2
4046,2
5509,2
8301,2
2242,2
5522,2
1045,2
10515,2
12046,2
169,2
13293,2
15386,2
16133,2
12589,2
11040,2
5971,2
13878,2
8917,2
9459,2
83,2
16512,2
8848,2
5211,2
2633,2
10162,2
13884,2
13133,2
2366,2
4271,2
463,2
1598,2
12021,2
3083,2
16590,2
5983,2
3449,2
2377,2
10853,2
13202,2
1635,2
15792,2
14709,2
5348,2
1221,2
8624,2
507,2
13237,2
8809,2
9289,2
4120,2
5687,2
14669,2
14299,2
14295,2
11442,2
4404,2
15864,2
9345,2
142,2
2685,2
1750,2
13576,2
10271,2
773,2
15969,2
17096,2
13174,2
1146,2
4546,2
2197,2
7843,2
16974,2
9505,2
13901,2
6901,2
8686,2
17007,2
8964,2
556,2
12733,2
12454,2
9061,2
3560,2
8337,2
9744,2
8049,2
6158,2
10396,2
12332,2
6983,2
13756,2
12205,2
16290,2
980,2
15341,2
3116,2
1713,2
15910,2
16154,2
1096,2
3621,2
16254,2
11881,2
4776,2
10135,2
9082,2
12753,2
3534,2
4291,2
14918,2
13917,2
12863,2
10417,2
14892,2
11820,2
3076,2
5238,2
1916,2
11314,2
8689,2
6140,2
5477,2
6287,2
6425,2
5182,2
6622,2
3106,2
16202,2
12111,2
10857,2
5942,2
10715,2
8593,2
5304,2
17160,2
15410,2
371,2
6009,2
3206,2
6946,2
2939,2
2463,2
2674,2
9959,2
3462,2
9357,2
11549,2
12722,2
3248,2
11197,2
8264,2
11500,2
12744,2
190,2
16697,2
12770,2
11133,2
12997,2
6434,2
16526,2
3974,2
16490,2
10051,2
4693,2
14350,2
8908,2
7608,2
1165,2
633,2
8184,2
4983,2
5313,2
5636,2
16709,2
5184,2
6713,2
5977,2
12960,2
16912,2
1871,2
6036,2
15417,2
13997,2
2816,2
11340,2
5392,2
15813,2
13521,2
802,2
4470,2
16419,2
14924,2
15180,2
10699,2
11106,2
14173,2
5383,2
12527,2
10611,2
7559,2
11155,2
12571,2
6711,2
1887,2
6894,2
1493,2
2043,2
13222,2
15993,2
4943,2
17063,2
1952,2
2458,2
10584,2
3909,2
10843,2
4792,2
15609,2
2658,2
14935,2
4499,2
12361,2
8538,2
2033,2
1722,2
1113,2
11381,2
8951,2
8446,2
7069,2
10546,2
922,2
3674,2
2904,2
10110,2
4186,2
8729,2
8702,2
6875,2
9855,2
16395,2
15281,2
8312,2
4864,2
11681,2
10102,2
12109,2
6261,2
2882,2
505,2
16584,2
1889,2
12488,2
13363,2
6876,2
1668,2
15677,2
13558,2
9117,2
14705,2
5979,2
7217,2
6853,2
3838,2
2554,2
12133,2
6326,2
13151,2
15634,2
4654,2
13869,2
9564,2
15617,2
15309,2
15528,2
4274,2
11290,2
16795,3
5771,3
14742,3
5463,3
14936,3
13908,3
8177,3
9277,3
17206,3
3851,3
10238,3
9231,3
1401,3
17018,3
15828,3
9865,3
11536,3
4286,3
13216,3
5655,3
2287,3
10239,3
3935,3
17075,3
11329,3
5041,3
4092,3
2910,3
1253,3
7958,3
11187,3
3595,3
6839,3
6652,3
15603,3
7047,3
4079,3
3123,3
12380,3
17071,3
7829,3
16747,3
6336,3
8388,3
2668,3
13453,3
10990,3
9805,3
2198,3
8522,3
13405,3
11012,3
4156,3
4791,3
6488,3
9790,3
15931,3
14413,3
8042,3
6373,3
2640,3
1658,3
3314,3
4955,3
15874,3
1114,3
157,3
597,3
5355,3
5844,3
12438,3
15402,3
11177,3
3128,3
13978,3
9800,3
16733,3
6230,3
7434,3
4606,3
12439,3
2803,3
14434,3
12900,3
6045,3
11303,3
2839,3
5699,3
7359,3
14468,3
7522,3
11594,3
10455,3
11149,3
10942,3
1397,3
14209,3
10977,3
16210,3
8855,3
9699,3
16472,3
14248,3
8227,3
10931,3
12699,3
9793,3
6346,3
692,3
2018,3
10536,3
9020,3
4303,3
7304,3
12916,3
15439,3
3915,3
7993,3
14113,3
10773,3
12286,3
9898,3
9632,3
3188,3
3093,3
2707,3
3855,3
13013,3
13439,3
8294,3
584,3
4627,3
16251,3
15976,3
11454,3
670,3
8323,3
11918,3
12246,3
9009,3
16550,3
13387,3
11053,3
12236,3
1996,3
11906,3
1147,3
7976,3
2268,3
15075,3
13945,3
11377,3
9900,3
10063,3
3501,3
2512,3
6958,3
7378,3
11805,3
14457,3
13778,3
5237,3
55,3
6982,3
1224,3
14371,3
7660,3
11227,3
11489,3
11746,3
4646,3
15214,3
8373,3
231,3
11272,3
9922,3
32,3
41,3
11083,3
8715,3
16471,3
13840,3
3299,3
8173,3
15037,3
11358,3
7701,3
3361,3
11354,3
16294,3
13851,3
992,3
758,3
16945,3
6579,3
7601,3
5600,3
15229,3
114,3
15418,3
15150,3
7072,3
10595,3
15154,3
3431,3
15895,3
9361,3
3253,3
15875,3
14167,3
2225,3
5285,3
12362,3
2855,3
3500,3
1142,3
6246,3
15860,3
65,3
11039,3
14811,3
8508,3
8609,3
7869,3
5243,3
16885,3
8288,3
5159,3
11804,3
9468,3
2662,3
12101,3
2428,3
15679,3
14018,3
1529,3
16203,3
11945,3
9332,3
10812,3
13909,3
15177,3
10696,3
1247,3
6998,3
6324,3
17211,3
305,3
12272,3
13402,3
13664,3
5306,3
9129,3
13693,3
9876,3
2245,3
8642,3
7739,3
8088,3
16191,3
10933,3
4183,3
4932,3
11764,3
1430,3
9050,3
11788,3
10296,3
5316,3
6778,3
9667,3
10133,3
7797,3
6384,3
10080,3
2051,3
10672,3
16452,3
6075,3
1933,3
826,3
9814,3
3010,3
5274,3
3792,3
17079,3
11895,3
9375,3
1006,3
11506,3
10511,3
8207,3
3394,3
16222,3
1855,3
10579,3
13039,3
8111,3
9864,3
3707,3
9259,3
533,3
15194,3
13694,3
5990,3
8524,3
3001,3
16968,3
14444,3
3055,3
577,3
7347,3
2744,3
6784,3
12559,3
11096,3
5343,3
8750,3
12445,3
1295,3
13835,3
6268,3
10192,3
228,3
16148,3
10826,3
10027,3
15837,3
11467,3
13049,3
3378,3
13289,3
10274,3
8009,3
7256,3
4123,3
3261,3
13675,3
6863,3
11604,3
1222,3
10837,3
13120,3
9673,3
7216,3
12934,3
9979,3
5289,3
16434,3
2992,3
11013,3
9142,3
11306,3
6194,3
7631,3
6592,3
11308,3
12907,3
5054,3
6495,3
2758,3
14735,3
895,3
12580,3
10834,3
11042,3
997,3
1812,3
4525,3
422,3
13834,3
16437,3
7165,3
1997,3
5589,3
7617,3
9567,3
4472,3
13894,3
12093,3
7864,3
12346,3
7145,3
7129,3
5090,3
10972,3
2121,3
485,3
8293,3
8634,3
7755,3
4135,3
5819,3
4157,3
10982,3
10243,3
14787,3
2836,3
8971,3
8927,3
3047,3
3012,3
7222,3
7026,3
15795,3
14349,3
1090,3
7879,3
8553,3
15325,3
5876,3
16712,3
2880,3
13528,3
13763,3
14621,3
12984,3
789,3
5003,3
12031,3
10683,3
9788,3
13271,3
3450,3
13065,3
6165,3
16503,3
3436,3
3712,3
4354,3
1409,3
14605,3
3256,3
936,3
8139,3
215,3
13248,3
14739,3
414,3
5113,3
6486,3
8332,3
4629,3
1768,3
8745,3
9150,3
15544,3
2830,3
1180,3
11984,3
14373,3
2011,3
7935,3
1797,3
8290,3
6806,3
9962,3
6489,3
14941,3
9178,3
2030,3
9762,3
9466,3
2299,3
4456,3
13958,3
13110,3
15247,3
14194,3
7872,3
8811,3
1715,3
14334,3
15299,3
13791,3
11675,3
6882,3
8517,3
11824,3
13485,3
9374,3
4290,3
9243,3
8570,3
9166,3
2762,3
1167,3
8419,3
1589,3
1610,3
4811,3
1018,3
492,3
9116,3
6460,3
6767,3
529,3
2460,3
15387,3
438,3
15985,3
5857,3
6596,3
4985,3
9933,3
7897,3
9105,3
8256,3
1825,3
16742,3
14132,3
9423,3
12440,3
3158,3
10300,3
12707,3
5296,3
8674,3
16929,3
7463,3
180,3
3930,3
8580,3
13532,3
13726,3
5333,3
9627,3
13943,3
10173,3
8887,3
11847,3
7182,3
1993,3
11512,3
15571,3
2937,3
2202,3
713,3
2613,3
4909,3
3170,3
12127,3
11744,3
5341,3
11261,3
5554,3
15217,3
2681,3
14087,3
47,3
9364,3
5473,3
1742,3
6996,3
6673,3
6800,3
17037,3
3601,3
16000,3
13347,3
13053,3
17153,3
9998,3
11647,3
3092,3
9573,3
13514,3
16587,3
9256,3
5063,3
2800,3
11688,3
13844,3
1679,3
2878,3
14247,3
11191,3
1832,3
3180,3
7693,3
1601,3
1421,3
6665,3
9645,3
4155,3
8523,3
2246,3
8145,3
15968,3
11338,3
12013,3
4154,3
13476,3
14939,3
3939,3
9905,3
404,3
12547,3
9443,3
6724,3
8006,3
6061,3
9246,3
1500,3
13965,3
14518,3
12932,3
10640,3
2733,3
12691,3
14636,3
1071,3
11662,3
5323,3
8706,3
9410,3
14633,3
14829,3
11165,3
15238,3
5123,3
3389,3
4841,3
6281,3
6111,3
9796,3
14885,3
8458,3
17104,3
11320,3
13903,3
15851,3
17283,3
11034,3
6097,3
9653,3
5723,3
11593,3
4242,3
6645,3
8666,3
15178,3
9847,3
8355,3
9644,3
4063,3
11140,3
2059,3
15181,3
14571,3
15904,3
12290,3
17251,3
1339,3
12575,3
14269,3
13279,3
2120,3
8839,3
2818,3
6506,3
1748,3
15886,3
555,3
13441,3
5227,3
10229,3
9071,3
1901,3
16096,3
3323,3
8451,3
971,3
6496,3
1304,3
4966,3
1989,3
845,3
1705,3
2728,3
8822,3
16404,3
4831,3
12099,3
16281,3
14351,3
720,3
6679,3
1098,3
2459,3
4905,3
5078,3
13872,3
9784,3
11520,3
7041,3
7118,3
14861,3
7408,3
17121,3
16046,3
15091,3
3977,3
13960,3
10252,3
7995,3
6153,3
222,3
5171,3
15020,3
5558,3
84,3
7766,3
12186,3
9833,3
7167,3
10903,3
12473,3
15416,3
5994,3
11009,3
727,3
6378,3
2421,3
14561,3
10230,3
7536,3
3912,3
3739,3
6258,3
15338,3
10305,3
5904,3
5004,3
3703,3
10369,3
5270,3
14863,3
2144,3
15126,3
2691,3
8595,3
2846,3
5653,3
14069,3
12184,3
4235,3
8069,3
16916,3
6296,3
567,3
12815,3
3217,3
15487,3
308,3
4775,3
14242,3
10259,3
6696,3
784,3
6439,3
12562,3
6414,3
1103,3
6240,3
9077,3
12993,3
9516,3
765,3
5760,3
8286,3
4044,3
1344,3
13516,3
2066,3
12516,3
6938,3
8460,3
12458,3
11562,3
3488,3
9936,3
1628,3
11466,3
2551,3
2283,3
13270,3
14568,3
10072,3
11058,3
16948,3
5840,3
6003,3
9628,3
17315,3
6193,3
2764,3
12005,3
5290,3
5897,3
7237,3
14402,3
10901,3
4226,3
4963,3
6658,3
14713,3
14463,3
13992,3
9765,3
196,3
15665,3
9496,3
12242,3
14870,3
74,3
8245,3
11961,3
4875,3
14554,3
14333,3
7896,3
3686,3
3523,3
12052,3
14792,3
15378,3
389,3
12233,3
15077,3
4942,3
3073,3
5518,3
16830,3
12736,3
2742,3
9447,3
15449,3
7194,3
16128,3
12827,3
13638,3
3300,3
7664,3
10829,3
2323,3
9700,3
5027,3
5008,3
4446,3
4803,3
9378,3
581,3
10507,3
8031,3
8999,3
13646,3
10494,3
14955,3
3593,3
4483,3
9421,3
2479,3
14055,3
4789,3
16961,3
8265,3
1391,3
309,3
14443,3
1194,3
6643,3
1123,3
5449,3
1042,3
16401,3
10150,3
11275,3
7912,3
4263,3
9566,3
13985,3
8483,3
11048,3
10539,3
10647,3
13688,3
5097,3
15967,3
12288,3
3902,3
8888,3
374,3
1356,3
6362,3
2392,3
17056,3
879,3
10199,3
9224,3
594,3
6219,3
809,3
8397,3
15085,3
7721,3
5536,3
15525,3
11810,3
9087,3
9237,3
11591,3
15512,3
8720,3
11754,3
9263,3
14339,3
8010,3
6754,3
10718,3
10763,3
9687,3
2687,3
11839,3
7111,3
1968,3
2619,3
3181,3
4167,3
13583,3
7720,3
2592,3
1310,3
14953,3
11900,3
15435,3
13526,3
6572,3
2286,3
282,3
10828,3
5329,3
3195,3
8815,3
11755,3
16593,3
15169,3
8929,3
5746,3
14824,3
15005,3
2434,3
17254,3
1208,3
8548,3
1630,3
1309,3
17022,3
9890,3
10667,3
5595,3
96,3
2137,3
8026,3
6966,3
14308,3
364,3
16681,3
172,3
13067,3
9684,3
17271,3
9515,3
8455,3
4058,3
1965,3
4530,3
8228,3
6987,3
10200,3
7953,3
14801,3
6493,3
4228,3
11837,3
6978,3
11415,3
1646,3
2412,3
9930,3
10237,3
6824,3
8690,3
11298,3
4995,3
11581,3
13784,3
3307,3
9225,3
13523,3
16875,3
13201,3
14747,3
9318,3
15774,3
1747,3
8162,3
9313,3
10973,3
3482,3
2814,3
10001,3
13166,3
12311,3
5576,3
4072,3
17110,3
2331,3
12569,3
13064,3
15376,3
12390,3
12767,3
14529,3
9727,3
7816,3
9859,3
14065,3
2473,3
680,3
12657,3
14646,3
8794,3
4032,3
9570,3
3363,3
15241,3
13875,3
4564,3
10028,3
10034,3
10642,3
5666,3
5122,3
4382,3
8781,3
2897,3
11288,3
7836,3
11840,3
15718,3
7048,3
11749,3
11361,3
8896,3
4682,3
13519,3
2256,3
14404,3
17227,3
3646,3
1087,3
15303,3
14660,3
4313,3
4308,3
17268,3
10798,3
4523,3
7002,3
2015,3
1099,3
14380,3
3474,3
16432,3
2985,3
5276,3
13328,3
6984,3
7242,3
6685,3
2851,3
15193,3
4702,3
15496,3
4774,3
13448,3
9006,3
10003,3
15057,3
16084,3
5185,3
574,3
1770,3
717,3
3609,3
5756,3
1276,3
13557,3
15861,3
1740,3
2670,3
7956,3
11630,3
1659,3
12417,3
10144,3
2534,3
9035,3
8909,3
4419,3
6012,3
8590,3
8202,3
4800,3
5349,3
7057,3
16158,3
7179,3
72,3
3942,3
13586,3
1513,3
938,3
11680,3
15737,3
11173,3
7078,3
8926,3
11491,3
5450,3
11663,3
14548,3
2889,3
14857,3
8637,3
13040,3
2984,3
7717,3
11997,3
2969,3
3438,3
16854,3
15349,3
3563,3
11649,3
14951,3
14336,3
7970,3
10208,3
3479,3
7885,3
8210,3
7393,3
3860,3
4138,3
15704,3
16366,3
13944,3
5015,3
13155,3
2041,3
16259,3
7497,3
3130,3
86,3
5164,3
7422,3
13041,3
2960,3
13560,3
342,3
6911,3
16141,3
11891,3
11841,3
10498,3
15280,3
10487,3
5683,3
8309,3
67,3
11510,3
11181,3
865,3
6084,3
11201,3
16398,3
16297,3
5353,3
12069,3
9955,3
4326,3
9479,3
17014,3
5848,3
10968,3
10684,3
5883,3
10475,3
468,3
9680,3
665,3
9820,3
6769,3
4838,3
16301,3
3749,3
8078,3
11087,3
14310,3
793,3
8,3
833,3
12435,3
16273,3
6339,3
16448,3
3575,3
1466,3
10403,3
6859,3
13677,3
6234,3
3169,3
16693,3
10733,3
5172,3
1905,3
7952,3
77,3
6906,3
5161,3
7915,3
1209,3
10619,3
14081,3
1558,3
13482,3
14704,3
195,3
10893,3
11438,3
2545,3
9059,3
14625,3
10805,3
10454,3
7001,3
4669,3
7675,3
8304,3
7639,3
8270,3
3344,3
16634,3
2848,3
8118,3
2712,3
10817,3
11316,3
8074,3
1412,3
6837,3
2161,3
11370,3
13596,3
3002,3
15342,3
4101,3
2864,3
14135,3
8086,3
5635,3
250,3
15503,3
5434,3
6190,3
11634,3
10649,3
6873,3
15497,3
5598,3
5012,3
2306,3
10629,3
388,4
7324,4
8766,4
11124,4
13913,4
13736,4
7287,4
8132,4
11307,4
7,4
7363,4
16177,4
12799,4
3620,4
1343,4
12711,4
8102,4
12838,4
7344,4
8521,4
1334,4
13258,4
1043,4
16022,4
9552,4
2150,4
1723,4
10591,4
16410,4
10065,4
14950,4
10479,4
16911,4
814,4
3441,4
9848,4
3669,4
16781,4
15516,4
4822,4
11282,4
7244,4
17220,4
8994,4
11916,4
1795,4
2598,4
3309,4
12000,4
5282,4
14582,4
8703,4
2259,4
4171,4
14620,4
2856,4
14435,4
15234,4
15276,4
12134,4
7814,4
13766,4
8868,4
16011,4
16577,4
8165,4
2979,4
6868,4
16555,4
10187,4
13418,4
7534,4
5644,4
11394,4
11400,4
2464,4
9725,4
9323,4
14214,4
9160,4
15458,4
1577,4
11375,4
6943,4
3784,4
3038,4
1759,4
7375,4
5510,4
7125,4
14436,4
11530,4
8922,4
12640,4
15445,4
1604,4
7474,4
14332,4
10707,4
3806,4
4571,4
16360,4
16353,4
1215,4
16279,4
11129,4
8687,4
9671,4
7712,4
4264,4
6072,4
7763,4
8760,4
12912,4
8716,4
9956,4
16104,4
9633,4
4892,4
9014,4
16645,4
13178,4
13020,4
14377,4
17094,4
4069,4
6175,4
6909,4
1857,4
15832,4
15312,4
17208,4
2039,4
12683,4
13149,4
8450,4
7148,4
5459,4
4296,4
26,4
16729,4
4509,4
3714,4
6632,4
12606,4
187,4
10919,4
13896,4
16474,4
4582,4
17016,4
3417,4
15981,4
143,4
4233,4
6542,4
13446,4
5969,4
9937,4
11105,4
13332,4
1418,4
10139,4
6387,4
4798,4
15838,4
1195,4
8837,4
14840,4
3518,4
15903,4
239,4
6529,4
15944,4
12566,4
3081,4
15499,4
15287,4
392,4
8061,4
8688,4
6050,4
9709,4
12316,4
11664,4
15876,4
16043,4
16670,4
8778,4
9241,4
7207,4
1441,4
11287,4
15237,4
16073,4
14932,4
5834,4
7009,4
13962,4
5629,4
9819,4
12495,4
12098,4
12064,4
8421,4
2008,4
6695,4
10349,4
1913,4
1624,4
5550,4
10146,4
13868,4
15099,4
543,4
10969,4
10580,4
10833,4
7626,4
412,4
9681,4
12444,4
6738,4
10811,4
3805,4
9593,4
3446,4
13127,4
10981,4
4278,4
10107,4
15465,4
15518,4
14881,4
10687,4
7127,4
5681,4
15142,4
6618,4
14236,4
16082,4
9614,4
1242,4
3940,4
14576,4
16019,4
5896,4
3392,4
1878,4
9730,4
16498,4
12961,4
6514,4
9832,4
4759,4
3139,4
2101,4
17140,4
928,4
9499,4
15995,4
9630,4
7416,4
3570,4
8869,4
964,4
326,4
886,4
11781,4
3172,4
12269,4
2646,4
10411,4
14819,4
6765,4
12715,4
1949,4
4424,4
359,4
15285,4
14695,4
12247,4
16920,4
11217,4
87,4
5379,4
10586,4
3774,4
6126,4
579,4
4332,4
7266,4
13126,4
13692,4
8491,4
17284,4
9110,4
336,4
6845,4
11248,4
16071,4
13571,4
10159,4
6428,4
11232,4
1994,4
16080,4
8692,4
6813,4
6991,4
3803,4
11532,4
3980,4
1250,4
189,4
3695,4
16347,4
8244,4
2571,4
4202,4
17126,4
2026,4
15736,4
16509,4
6133,4
8471,4
9420,4
16667,4
4562,4
13667,4
14160,4
6977,4
43,4
8367,4
14805,4
14589,4
5350,4
6055,4
10232,4
14933,4
12824,4
7029,4
